Date,Open,High,Low,Close,Adj Close,Volume
2018-11-05,248.000000,250.000000,248.000000,248.000000,248.000000,316500
2018-11-06,248.000000,248.000000,248.000000,248.000000,248.000000,53300
2018-11-07,248.000000,248.000000,234.000000,234.000000,234.000000,108200
2018-11-08,248.000000,252.000000,248.000000,252.000000,252.000000,97800
2018-11-09,252.000000,252.000000,250.000000,250.000000,250.000000,5300
2018-11-12,246.000000,250.000000,246.000000,250.000000,250.000000,30400
2018-11-13,244.000000,250.000000,244.000000,250.000000,250.000000,40000
2018-11-14,252.000000,254.000000,244.000000,244.000000,244.000000,113100
2018-11-15,244.000000,254.000000,238.000000,238.000000,238.000000,65200
2018-11-16,244.000000,252.000000,244.000000,250.000000,250.000000,68900
2018-11-19,250.000000,252.000000,234.000000,252.000000,252.000000,43800
2018-11-20,252.000000,252.000000,252.000000,252.000000,252.000000,0
2018-11-21,236.000000,262.000000,236.000000,262.000000,262.000000,332600
2018-11-22,252.000000,268.000000,252.000000,268.000000,268.000000,141800
2018-11-23,270.000000,270.000000,256.000000,256.000000,256.000000,1800
2018-11-26,256.000000,262.000000,256.000000,262.000000,262.000000,149100
2018-11-27,264.000000,266.000000,262.000000,266.000000,266.000000,58600
2018-11-28,256.000000,260.000000,254.000000,254.000000,254.000000,26900
2018-11-29,264.000000,264.000000,254.000000,256.000000,256.000000,124000
2018-11-30,256.000000,256.000000,256.000000,256.000000,256.000000,0
2018-12-03,256.000000,256.000000,256.000000,256.000000,256.000000,0
2018-12-04,252.000000,254.000000,252.000000,254.000000,254.000000,51900
2018-12-05,254.000000,256.000000,254.000000,256.000000,256.000000,530100
2018-12-06,256.000000,256.000000,256.000000,256.000000,256.000000,0
2018-12-07,256.000000,256.000000,256.000000,256.000000,256.000000,100
2018-12-10,256.000000,256.000000,256.000000,256.000000,256.000000,0
2018-12-11,250.000000,252.000000,250.000000,252.000000,252.000000,17700
2018-12-12,264.000000,268.000000,264.000000,268.000000,268.000000,146700
2018-12-13,268.000000,268.000000,268.000000,268.000000,268.000000,0
2018-12-14,268.000000,268.000000,256.000000,268.000000,268.000000,44400
2018-12-17,268.000000,268.000000,262.000000,262.000000,262.000000,200
2018-12-18,262.000000,262.000000,262.000000,262.000000,262.000000,0
2018-12-19,262.000000,262.000000,262.000000,262.000000,262.000000,0
2018-12-20,256.000000,256.000000,256.000000,256.000000,256.000000,100
2018-12-21,256.000000,256.000000,256.000000,256.000000,256.000000,9900
2018-12-24,256.000000,256.000000,256.000000,256.000000,256.000000,0
2018-12-25,256.000000,256.000000,256.000000,256.000000,256.000000,0
2018-12-26,250.000000,250.000000,250.000000,250.000000,250.000000,43300
2018-12-27,250.000000,250.000000,250.000000,250.000000,250.000000,0
2018-12-28,250.000000,250.000000,250.000000,250.000000,250.000000,0
2018-12-31,250.000000,250.000000,250.000000,250.000000,250.000000,0
2019-01-01,250.000000,250.000000,250.000000,250.000000,250.000000,0
2019-01-02,248.000000,250.000000,248.000000,248.000000,248.000000,120000
2019-01-03,248.000000,248.000000,248.000000,248.000000,248.000000,0
2019-01-04,246.000000,250.000000,246.000000,250.000000,250.000000,52600
2019-01-07,250.000000,250.000000,250.000000,250.000000,250.000000,0
2019-01-08,244.000000,250.000000,244.000000,250.000000,250.000000,5100
2019-01-09,250.000000,260.000000,250.000000,260.000000,260.000000,29000
2019-01-10,260.000000,260.000000,260.000000,260.000000,260.000000,0
2019-01-11,260.000000,260.000000,260.000000,260.000000,260.000000,18100
2019-01-14,260.000000,260.000000,260.000000,260.000000,260.000000,0
2019-01-15,262.000000,272.000000,262.000000,272.000000,272.000000,12200
2019-01-16,272.000000,272.000000,272.000000,272.000000,272.000000,0
2019-01-17,272.000000,272.000000,272.000000,272.000000,272.000000,0
2019-01-18,274.000000,274.000000,274.000000,274.000000,274.000000,8300
2019-01-21,274.000000,274.000000,274.000000,274.000000,274.000000,0
2019-01-22,274.000000,274.000000,268.000000,268.000000,268.000000,6100
2019-01-23,268.000000,268.000000,268.000000,268.000000,268.000000,0
2019-01-24,260.000000,260.000000,260.000000,260.000000,260.000000,28200
2019-01-25,260.000000,260.000000,258.000000,258.000000,258.000000,20300
2019-01-28,260.000000,260.000000,250.000000,250.000000,250.000000,70900
2019-01-29,250.000000,250.000000,250.000000,250.000000,250.000000,0
2019-01-30,252.000000,264.000000,250.000000,250.000000,250.000000,53900
2019-01-31,252.000000,254.000000,250.000000,254.000000,254.000000,142200
2019-02-01,262.000000,262.000000,260.000000,260.000000,260.000000,199300
2019-02-04,260.000000,280.000000,252.000000,280.000000,280.000000,799100
2019-02-05,280.000000,280.000000,280.000000,280.000000,280.000000,0
2019-02-06,280.000000,286.000000,268.000000,280.000000,280.000000,100100
2019-02-07,280.000000,280.000000,280.000000,280.000000,280.000000,0
2019-02-08,272.000000,274.000000,272.000000,272.000000,272.000000,203900
2019-02-11,280.000000,292.000000,280.000000,290.000000,290.000000,77400
2019-02-12,290.000000,290.000000,272.000000,284.000000,284.000000,207300
2019-02-13,282.000000,284.000000,282.000000,284.000000,284.000000,5500
2019-02-14,284.000000,284.000000,284.000000,284.000000,284.000000,0
2019-02-15,280.000000,280.000000,280.000000,280.000000,280.000000,100
2019-02-18,270.000000,272.000000,270.000000,272.000000,272.000000,1800
2019-02-19,274.000000,274.000000,274.000000,274.000000,274.000000,4100
2019-02-20,284.000000,292.000000,274.000000,276.000000,276.000000,77400
2019-02-21,284.000000,284.000000,276.000000,284.000000,284.000000,2300
2019-02-22,284.000000,284.000000,284.000000,284.000000,284.000000,0
2019-02-25,284.000000,284.000000,284.000000,284.000000,284.000000,0
2019-02-26,284.000000,284.000000,270.000000,270.000000,270.000000,25600
2019-02-27,270.000000,274.000000,270.000000,274.000000,274.000000,14400
2019-02-28,274.000000,274.000000,274.000000,274.000000,274.000000,0
2019-03-01,274.000000,274.000000,274.000000,274.000000,274.000000,0
2019-03-04,274.000000,274.000000,274.000000,274.000000,274.000000,0
2019-03-05,268.000000,272.000000,260.000000,262.000000,262.000000,267500
2019-03-06,262.000000,262.000000,262.000000,262.000000,262.000000,0
2019-03-07,262.000000,262.000000,262.000000,262.000000,262.000000,0
2019-03-08,262.000000,262.000000,262.000000,262.000000,262.000000,0
2019-03-11,272.000000,272.000000,268.000000,268.000000,268.000000,400
2019-03-12,268.000000,268.000000,268.000000,268.000000,268.000000,0
2019-03-13,268.000000,268.000000,262.000000,262.000000,262.000000,10700
2019-03-14,262.000000,262.000000,250.000000,260.000000,260.000000,361800
2019-03-15,260.000000,260.000000,260.000000,260.000000,260.000000,0
2019-03-18,268.000000,292.000000,268.000000,280.000000,280.000000,427300
2019-03-19,278.000000,288.000000,278.000000,286.000000,286.000000,224800
2019-03-20,274.000000,288.000000,274.000000,288.000000,288.000000,2900
2019-03-21,286.000000,286.000000,286.000000,286.000000,286.000000,100
2019-03-22,286.000000,286.000000,274.000000,274.000000,274.000000,7500
2019-03-25,282.000000,282.000000,278.000000,278.000000,278.000000,5200
2019-03-26,268.000000,268.000000,262.000000,266.000000,266.000000,19800
2019-03-27,274.000000,274.000000,262.000000,262.000000,262.000000,300
2019-03-28,274.000000,280.000000,274.000000,280.000000,280.000000,49300
2019-03-29,276.000000,278.000000,276.000000,278.000000,278.000000,1600
2019-04-01,278.000000,278.000000,278.000000,278.000000,278.000000,500
2019-04-02,268.000000,268.000000,268.000000,268.000000,268.000000,1100
2019-04-03,268.000000,268.000000,268.000000,268.000000,268.000000,0
2019-04-04,268.000000,268.000000,268.000000,268.000000,268.000000,0
2019-04-05,268.000000,276.000000,262.000000,262.000000,262.000000,20200
2019-04-08,264.000000,280.000000,262.000000,266.000000,266.000000,15800
2019-04-09,274.000000,274.000000,250.000000,258.000000,258.000000,537800
2019-04-10,260.000000,268.000000,258.000000,268.000000,268.000000,108100
2019-04-11,268.000000,268.000000,250.000000,250.000000,250.000000,246600
2019-04-12,258.000000,258.000000,250.000000,250.000000,250.000000,243200
2019-04-15,252.000000,258.000000,250.000000,258.000000,258.000000,33100
2019-04-16,258.000000,258.000000,258.000000,258.000000,258.000000,100
2019-04-17,258.000000,258.000000,258.000000,258.000000,258.000000,0
2019-04-18,254.000000,258.000000,250.000000,250.000000,250.000000,617200
2019-04-19,250.000000,250.000000,250.000000,250.000000,250.000000,0
2019-04-22,252.000000,252.000000,240.000000,240.000000,240.000000,128100
2019-04-23,250.000000,256.000000,242.000000,252.000000,252.000000,141700
2019-04-24,252.000000,256.000000,252.000000,256.000000,256.000000,100700
2019-04-25,256.000000,262.000000,256.000000,258.000000,258.000000,14700
2019-04-26,258.000000,260.000000,252.000000,252.000000,252.000000,60600
2019-04-29,260.000000,260.000000,254.000000,256.000000,256.000000,44200
2019-04-30,260.000000,270.000000,260.000000,270.000000,270.000000,374300
2019-05-01,270.000000,270.000000,270.000000,270.000000,270.000000,0
2019-05-02,270.000000,274.000000,264.000000,264.000000,264.000000,255600
2019-05-03,264.000000,270.000000,254.000000,256.000000,256.000000,118400
2019-05-06,268.000000,272.000000,258.000000,268.000000,268.000000,773500
2019-05-07,274.000000,274.000000,268.000000,272.000000,272.000000,146100
2019-05-08,270.000000,272.000000,270.000000,270.000000,270.000000,270900
2019-05-09,268.000000,272.000000,268.000000,272.000000,272.000000,21300
2019-05-10,272.000000,280.000000,268.000000,280.000000,280.000000,163200
2019-05-13,280.000000,280.000000,276.000000,280.000000,280.000000,105200
2019-05-14,272.000000,272.000000,270.000000,270.000000,270.000000,70000
2019-05-15,278.000000,278.000000,276.000000,276.000000,276.000000,98100
2019-05-16,276.000000,278.000000,270.000000,278.000000,278.000000,190300
2019-05-17,272.000000,278.000000,272.000000,272.000000,272.000000,2600
2019-05-20,274.000000,280.000000,274.000000,280.000000,280.000000,21300
2019-05-21,272.000000,280.000000,272.000000,280.000000,280.000000,160900
2019-05-22,272.000000,280.000000,270.000000,274.000000,274.000000,99200
2019-05-23,282.000000,282.000000,274.000000,278.000000,278.000000,336600
2019-05-24,280.000000,282.000000,280.000000,280.000000,280.000000,30000
2019-05-27,282.000000,282.000000,270.000000,280.000000,280.000000,341000
2019-05-28,276.000000,280.000000,274.000000,280.000000,280.000000,81000
2019-05-29,280.000000,282.000000,272.000000,278.000000,278.000000,84700
2019-05-30,278.000000,278.000000,278.000000,278.000000,278.000000,0
2019-05-31,274.000000,280.000000,274.000000,280.000000,280.000000,82500
2019-06-03,280.000000,280.000000,280.000000,280.000000,280.000000,0
2019-06-04,280.000000,280.000000,280.000000,280.000000,280.000000,0
2019-06-05,280.000000,280.000000,280.000000,280.000000,280.000000,0
2019-06-06,280.000000,280.000000,280.000000,280.000000,280.000000,0
2019-06-07,280.000000,280.000000,280.000000,280.000000,280.000000,0
2019-06-10,282.000000,282.000000,280.000000,282.000000,282.000000,587100
2019-06-11,282.000000,282.000000,280.000000,280.000000,280.000000,90300
2019-06-12,280.000000,290.000000,278.000000,278.000000,278.000000,157200
2019-06-13,292.000000,294.000000,278.000000,292.000000,292.000000,51400
2019-06-14,294.000000,300.000000,290.000000,300.000000,300.000000,569900
2019-06-17,300.000000,306.000000,300.000000,304.000000,304.000000,177400
2019-06-18,308.000000,308.000000,304.000000,304.000000,304.000000,19700
2019-06-19,304.000000,310.000000,302.000000,302.000000,302.000000,107200
2019-06-20,302.000000,306.000000,292.000000,300.000000,300.000000,255500
2019-06-21,306.000000,306.000000,298.000000,298.000000,298.000000,32100
2019-06-24,306.000000,306.000000,298.000000,300.000000,300.000000,33500
2019-06-25,300.000000,300.000000,298.000000,298.000000,298.000000,26500
2019-06-26,302.000000,302.000000,298.000000,298.000000,298.000000,33900
2019-06-27,306.000000,306.000000,282.000000,296.000000,296.000000,112700
2019-06-28,298.000000,298.000000,294.000000,294.000000,294.000000,5500
2019-07-01,294.000000,300.000000,290.000000,290.000000,290.000000,39700
2019-07-02,306.000000,306.000000,294.000000,296.000000,296.000000,147500
2019-07-03,300.000000,302.000000,290.000000,302.000000,302.000000,126000
2019-07-04,306.000000,310.000000,300.000000,302.000000,302.000000,99200
2019-07-05,302.000000,310.000000,300.000000,304.000000,304.000000,228000
2019-07-08,306.000000,306.000000,300.000000,302.000000,302.000000,172000
2019-07-09,302.000000,310.000000,300.000000,300.000000,300.000000,13400
2019-07-10,300.000000,308.000000,300.000000,306.000000,306.000000,6000
2019-07-11,306.000000,306.000000,300.000000,300.000000,300.000000,88600
2019-07-12,300.000000,308.000000,292.000000,292.000000,292.000000,330200
2019-07-15,292.000000,306.000000,292.000000,302.000000,302.000000,1045800
2019-07-16,302.000000,310.000000,300.000000,300.000000,300.000000,301200
2019-07-17,300.000000,310.000000,300.000000,308.000000,308.000000,654800
2019-07-18,300.000000,308.000000,300.000000,306.000000,306.000000,42600
2019-07-19,306.000000,308.000000,300.000000,304.000000,304.000000,356200
2019-07-22,304.000000,308.000000,304.000000,304.000000,304.000000,109100
2019-07-23,304.000000,304.000000,302.000000,302.000000,302.000000,70400
2019-07-24,304.000000,306.000000,298.000000,300.000000,300.000000,207100
2019-07-25,300.000000,302.000000,300.000000,302.000000,302.000000,7300
2019-07-26,300.000000,338.000000,300.000000,312.000000,312.000000,1734500
2019-07-29,316.000000,326.000000,316.000000,322.000000,322.000000,2328500
2019-07-30,324.000000,330.000000,320.000000,322.000000,322.000000,1442600
2019-07-31,326.000000,330.000000,322.000000,326.000000,326.000000,726200
2019-08-01,326.000000,326.000000,320.000000,322.000000,322.000000,536500
2019-08-02,320.000000,324.000000,316.000000,322.000000,322.000000,326700
2019-08-05,322.000000,322.000000,312.000000,316.000000,316.000000,477000
2019-08-06,316.000000,324.000000,312.000000,314.000000,314.000000,465900
2019-08-07,314.000000,328.000000,314.000000,316.000000,316.000000,209200
2019-08-08,316.000000,320.000000,312.000000,318.000000,318.000000,76800
2019-08-09,316.000000,318.000000,316.000000,318.000000,318.000000,30700
2019-08-12,318.000000,322.000000,318.000000,318.000000,318.000000,250000
2019-08-13,316.000000,320.000000,314.000000,316.000000,316.000000,92600
2019-08-14,318.000000,320.000000,316.000000,316.000000,316.000000,242100
2019-08-15,316.000000,326.000000,316.000000,326.000000,326.000000,752500
2019-08-16,328.000000,342.000000,326.000000,332.000000,332.000000,2257600
2019-08-19,334.000000,334.000000,326.000000,330.000000,330.000000,155200
2019-08-20,330.000000,332.000000,326.000000,328.000000,328.000000,168600
2019-08-21,326.000000,330.000000,326.000000,328.000000,328.000000,111600
2019-08-22,328.000000,332.000000,328.000000,328.000000,328.000000,201000
2019-08-23,330.000000,330.000000,322.000000,322.000000,322.000000,96200
2019-08-26,322.000000,330.000000,312.000000,330.000000,330.000000,108800
2019-08-27,328.000000,330.000000,314.000000,326.000000,326.000000,184800
2019-08-28,318.000000,328.000000,316.000000,320.000000,320.000000,31100
2019-08-29,330.000000,330.000000,318.000000,318.000000,318.000000,186600
2019-08-30,318.000000,328.000000,316.000000,324.000000,324.000000,139700
2019-09-02,324.000000,328.000000,320.000000,326.000000,326.000000,157700
2019-09-03,326.000000,338.000000,326.000000,338.000000,338.000000,1429700
2019-09-04,338.000000,342.000000,338.000000,338.000000,338.000000,97300
2019-09-05,338.000000,338.000000,336.000000,338.000000,338.000000,61900
2019-09-06,338.000000,338.000000,334.000000,338.000000,338.000000,50700
2019-09-09,342.000000,348.000000,342.000000,348.000000,348.000000,296100
2019-09-10,350.000000,358.000000,344.000000,350.000000,350.000000,437600
2019-09-11,352.000000,358.000000,348.000000,350.000000,350.000000,426600
2019-09-12,354.000000,354.000000,350.000000,354.000000,354.000000,448400
